Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,cogs,gross margin percentage,gross income,Rating,Day,Month,Year
A,Yangon,1,0,Home and lifestyle,-1.6706883783524342,0.16769516767913598,-1.0211398819658863,-1.0211398819658863,0,68.58,4.761904762,3.429,0.4234099072035891,15,1,2019
B,Mandalay,0,0,Sports and travel,1.505505884971308,-0.5167749044806024,0.3186055442500853,0.318605544250085,2,382.16,4.761904762,19.108,-1.439523824477264,26,2,2019
C,Naypyitaw,0,0,Health and beauty,1.1403436150112487,0.5099302037590051,1.2539664287499344,1.2539664287499341,1,601.09,4.761904762,30.0545,0.598059944548669,27,2,2019
C,Naypyitaw,0,0,Sports and travel,0.46515215824952555,0.5099302037590051,0.7192303564711188,0.7192303564711184,2,475.93,4.761904762,23.7965,-0.7409236750969439,17,2,2019
C,Naypyitaw,1,0,Food and beverages,-0.12280818748761199,-1.54348001272021,-1.0901821872393416,-1.0901821872393418,1,52.42,4.761904762,2.621,-0.39162360040678423,6,2,2019
C,Naypyitaw,0,1,Food and beverages,0.3767881756531931,-1.2012449766403408,-0.753173707043169,-0.753173707043169,0,131.3,4.761904762,6.565,-0.566273637751864,17,1,2019
B,Mandalay,1,0,Food and beverages,-1.012489995166929,-0.1745398684007332,-0.6976322485929883,-0.6976322485929884,1,144.3,4.761904762,7.215,0.598059944548669,22,1,2019
C,Naypyitaw,0,1,Health and beauty,0.36394896450671727,0.5099302037590051,0.6390797595076272,0.6390797595076272,1,457.17,4.761904762,22.8585,-1.6141738618223438,5,3,2019
B,Mandalay,1,1,Sports and travel,1.423939131805462,-1.54348001272021,-0.9151838689224651,-0.915183868922465,0,93.38,4.761904762,4.669,1.5295268103890953,3,1,2019
C,Naypyitaw,0,1,Sports and travel,-1.1488122076339213,-0.1745398684007332,-0.7747494274411237,-0.7747494274411237,0,126.25,4.761904762,6.3125,-0.5080569586368376,20,3,2019
B,Mandalay,0,1,Electronic accessories,1.215868386461106,1.1944002759187435,2.064615376929724,2.0646153769297237,2,790.83,4.761904762,39.5415,-0.7991403542119708,31,1,2019
C,Naypyitaw,1,1,Health and beauty,-1.2790924383849247,0.8521652398388743,-0.5690324101814164,-0.5690324101814164,0,174.4,4.761904762,8.72,0.7727099818937494,19,2,2019
A,Yangon,1,0,Sports and travel,1.4760512241058639,-0.5167749044806024,0.30527559422204203,0.30527559422204187,2,379.04,4.761904762,18.952,0.4816265863186156,11,2,2019
A,Yangon,0,0,Fashion accessories,-0.9460281962910548,-1.54348001272021,-1.1833209406404137,-1.1833209406404137,1,30.62,4.761904762,1.531,-1.6723905409373707,5,2,2019
C,Naypyitaw,1,0,Home and lifestyle,-0.4403898514342614,0.8521652398388743,0.19009115423612882,0.1900911542361289,0,352.08,4.761904762,17.604,1.0637933774688826,3,3,2019
C,Naypyitaw,0,0,Health and beauty,-1.7186466082230933,-0.1745398684007332,-1.0971035074462103,-1.0971035074462105,2,50.8,4.761904762,2.54,-1.6723905409373707,24,2,2019
A,Yangon,1,1,Electronic accessories,0.714006280176805,0.5099302037590051,0.9163170855716443,0.916317085571644,1,522.06,4.761904762,26.103,1.1802267356989355,4,2,2019
C,Naypyitaw,1,1,Electronic accessories,0.6124254625767472,0.8521652398388743,1.1430116844459965,1.1430116844459963,2,575.12,4.761904762,28.756,-0.8573570333269973,19,2,2019
C,Naypyitaw,1,0,Health and beauty,-1.6873038280714026,-0.1745398684007332,-1.0793729649409605,-1.0793729649409605,1,54.95,4.761904762,2.7475,1.3548767730440159,23,1,2019
C,Naypyitaw,0,1,Health and beauty,0.18117901759806287,-0.8590099405604715,-0.5390827468171268,-0.5390827468171268,1,181.41,4.761904762,9.0705,-0.7991403542119708,14,1,2019
A,Yangon,1,1,Sports and travel,0.12226969586717423,0.5099302037590051,0.44767534884854343,0.4476753488485432,2,412.37,4.761904762,20.6185,1.5877434895041216,17,1,2019
A,Yangon,1,1,Fashion accessories,-0.3497601256944329,-1.54348001272021,-1.1158594307228482,-1.1158594307228482,1,46.41,4.761904762,2.3205,-1.7306072200523972,3,3,2019
C,Naypyitaw,0,1,Health and beauty,0.4862990942554857,-0.5167749044806024,-0.14264490607926064,-0.14264490607926067,1,274.2,4.761904762,13.71,1.2966600939289885,15,2,2019
B,Mandalay,1,0,Home and lifestyle,1.5746110508479274,1.5366353119986127,2.845912800528534,2.8459128005285335,1,973.7,4.761904762,48.685,-1.206657108017157,15,1,2019
A,Yangon,0,1,Electronic accessories,1.3944844709400177,0.5099302037590051,1.455240129333627,1.4552401293336272,1,648.2,4.761904762,32.41,1.3548767730440159,27,2,2019
A,Yangon,1,0,Electronic accessories,-0.3422076485494471,-1.2012449766403408,-0.9158674561033904,-0.9158674561033903,1,93.22,4.761904762,4.661,-0.21697356306170434,26,2,2019
B,Mandalay,1,1,Fashion accessories,-1.0759308031848092,-1.2012449766403408,-1.0818936926706224,-1.0818936926706224,2,54.36,4.761904762,2.718,-1.5559571827073173,15,3,2019
C,Naypyitaw,0,0,Home and lifestyle,0.19628397188803426,-1.54348001272021,-1.0540802392467243,-1.0540802392467243,0,60.87,4.761904762,3.0435,-0.8573570333269973,24,1,2019
A,Yangon,0,0,Sports and travel,-1.177511620784867,1.5366353119986127,-0.2678268085862063,-0.26782680858620633,0,244.9,4.761904762,12.245,0.6562766236636954,22,2,2019
B,Mandalay,1,1,Health and beauty,1.4012817003705051,-1.54348001272021,-0.9177473208509348,-0.9177473208509349,1,92.78,4.761904762,4.639,1.6459601686191492,15,3,2019
C,Naypyitaw,0,1,Home and lifestyle,1.17130877130569,-0.1745398684007332,0.5377379599354516,0.5377379599354515,2,433.45,4.761904762,21.6725,1.4130934521590424,11,2,2019
B,Mandalay,1,1,Sports and travel,-1.2333999516577614,0.16769516767913598,-0.724292148649075,-0.7242921486490751,2,138.06,4.761904762,6.903,0.5398432654336426,12,1,2019
C,Naypyitaw,0,0,Electronic accessories,-0.9618883982955249,0.8521652398388743,-0.2819257941927905,-0.28192579419279057,2,241.6,4.761904762,12.08,-1.0902237497871041,3,3,2019
C,Naypyitaw,0,1,Fashion accessories,0.44249472681456864,0.5099302037590051,0.7012861929718296,0.7012861929718295,2,471.73,4.761904762,23.5865,-0.04232352571662398,23,3,2019
A,Yangon,0,0,Fashion accessories,-0.2534660420958649,1.1944002759187435,0.5684566588782822,0.5684566588782822,0,440.64,4.761904762,22.032,0.598059944548669,4,3,2019
B,Mandalay,0,0,Electronic accessories,0.752146289758983,1.1944002759187435,1.5924275317055738,1.5924275317055732,0,680.31,4.761904762,34.0155,0.598059944548669,23,2,2019
A,Yangon,1,0,Home and lifestyle,0.8231395749218485,-0.5167749044806024,0.009795035267081092,0.009795035267081127,0,309.88,4.761904762,15.494,-1.6141738618223438,17,3,2019
A,Yangon,1,0,Sports and travel,1.4163866546604766,-1.2012449766403408,-0.5179342684072502,-0.5179342684072503,1,186.36,4.761904762,9.318,0.8891433401238023,16,1,2019
A,Yangon,1,0,Electronic accessories,-0.20550781222520573,-0.5167749044806024,-0.455727834943048,-0.45572783494304797,0,200.92,4.761904762,10.046,1.1802267356989355,8,1,2019
B,Mandalay,1,0,Health and beauty,-1.4320301005708855,-1.54348001272021,-1.2383069845060926,-1.2383069845060926,0,17.75,4.761904762,0.8875,0.9473600192388287,14,1,2019
C,Naypyitaw,1,0,Fashion accessories,0.24575269718769077,1.5366353119986127,1.3424482444809527,1.3424482444809527,2,621.8,4.761904762,31.09,-0.566273637751864,31,1,2019
B,Mandalay,1,1,Health and beauty,-1.6963668006453856,0.8521652398388743,-0.9467143276426445,-0.9467143276426444,2,86.0,4.761904762,4.3,-0.44984027952181066,15,3,2019
A,Yangon,1,0,Electronic accessories,-0.5819987979027436,1.5366353119986127,0.4059338066132922,0.40593380661329226,1,402.6,4.761904762,20.13,-1.1484404289021306,24,2,2019
C,Naypyitaw,0,0,Sports and travel,0.35110975336024147,-0.1745398684007332,0.07375316088240444,0.07375316088240426,1,324.85,4.761904762,16.2425,-0.2751902421767308,8,2,2019
A,Yangon,1,1,Electronic accessories,1.4907785545385859,-1.54348001272021,-0.9076216857334788,-0.9076216857334789,0,95.15,4.761904762,4.7575,-0.566273637751864,22,3,2019
A,Yangon,0,0,Electronic accessories,-0.2663052532423407,0.8521652398388743,0.3476579994394105,0.34765799943941045,0,388.96,4.761904762,19.448,-1.1484404289021306,24,1,2019
B,Mandalay,1,0,Food and beverages,-0.09297590276491845,0.8521652398388743,0.5045412574617667,0.5045412574617666,2,425.68,4.761904762,21.284,-1.1484404289021306,14,3,2019
C,Naypyitaw,1,0,Fashion accessories,-0.38638963984761354,0.5099302037590051,0.04482887828950271,0.044828878289502556,0,318.08,4.761904762,15.904,1.2966600939289885,23,1,2019
A,Yangon,1,1,Food and beverages,-0.8229228188277876,0.8521652398388743,-0.1561457529025354,-0.15614575290253552,2,271.04,4.761904762,13.552,1.5295268103890953,19,1,2019
B,Mandalay,0,1,Health and beauty,1.5289185641207634,-0.5167749044806024,0.3292011455544273,0.3292011455544273,1,384.64,4.761904762,19.232,0.8309266610087758,27,1,2019
B,Mandalay,0,1,Food and beverages,-0.32143833640073644,-0.1745398684007332,-0.3067058295013327,-0.3067058295013327,1,235.8,4.761904762,11.79,-0.566273637751864,3,2,2019
B,Mandalay,1,1,Electronic accessories,-0.1050598661968956,-0.5167749044806024,-0.4102692874115156,-0.4102692874115156,2,211.56,4.761904762,10.578,-0.1587568839466774,25,3,2019
A,Yangon,0,0,Home and lifestyle,-0.3018018958237735,-1.2012449766403408,-0.9067244775585145,-0.9067244775585145,1,95.36,4.761904762,4.768,-1.6723905409373707,24,2,2019
C,Naypyitaw,0,1,Sports and travel,-1.718268984365844,-1.54348001272021,-1.2706919272024286,-1.2706919272024286,0,10.17,4.761904762,0.5085,-0.6244903168668905,7,2,2019
A,Yangon,1,0,Health and beauty,0.4923410759714741,-0.8590099405604715,-0.4334685273641679,-0.43346852736416797,0,206.13,4.761904762,10.3065,1.0055766983538552,4,3,2019
B,Mandalay,0,0,Sports and travel,0.16645168716534073,0.5099302037590051,0.48266646767215704,0.48266646767215715,1,420.56,4.761904762,21.028,-1.439523824477264,14,2,2019
A,Yangon,0,0,Sports and travel,-1.27116233738269,-0.5167749044806024,-0.9379985910858469,-0.9379985910858468,1,88.04,4.761904762,4.402,-0.21697356306170434,29,1,2019
B,Mandalay,0,0,Health and beauty,0.6207331874362314,1.1944002759187435,1.458615341039446,1.4586153410394456,1,648.99,4.761904762,32.4495,0.4234099072035891,28,1,2019
A,Yangon,0,1,Fashion accessories,-0.5434811644633163,-0.8590099405604715,-0.785045959353811,-0.785045959353811,1,123.84,4.761904762,6.192,0.8891433401238023,26,3,2019
C,Naypyitaw,1,1,Electronic accessories,0.35035450564574305,1.5366353119986127,1.4607942751786456,1.4607942751786451,0,649.5,4.761904762,32.475,-1.0320070706720772,24,3,2019
A,Yangon,0,0,Electronic accessories,0.7004118213158307,1.5366353119986127,1.856847598127241,1.8568475981272403,1,742.2,4.761904762,37.11,-1.5559571827073173,1,1,2019
A,Yangon,1,1,Electronic accessories,-1.7035416539331218,0.8521652398388743,-0.9532084058614347,-0.9532084058614347,0,84.48,4.761904762,4.224,0.3651932280885622,24,1,2019
B,Mandalay,1,1,Health and beauty,0.26048002762041295,-0.5167749044806024,-0.24484118962759308,-0.24484118962759316,0,250.28,4.761904762,12.514,1.4713101312740688,25,2,2019
B,Mandalay,0,0,Sports and travel,-1.654828176347964,0.8521652398388743,-0.9091170326917529,-0.9091170326917529,0,94.8,4.761904762,4.74,-1.6723905409373707,9,1,2019
A,Yangon,0,1,Health and beauty,1.3453933694976106,-1.54348001272021,-0.9240705022744939,-0.9240705022744938,2,91.3,4.761904762,4.565,1.2966600939289885,14,2,2019
B,Mandalay,0,0,Home and lifestyle,-0.5642504766120271,0.5099302037590051,-0.09603280517991687,-0.09603280517991693,2,285.11,4.761904762,14.2555,-0.9155737124420238,12,3,2019
A,Yangon,1,1,Fashion accessories,-0.1243186829166091,-1.54348001272021,-1.090353084034573,-1.090353084034573,0,52.38,4.761904762,2.619,-0.6827069959819174,26,3,2019
A,Yangon,0,1,Fashion accessories,-0.6469501013496206,-0.1745398684007332,-0.49084712636308525,-0.49084712636308525,2,192.7,4.761904762,9.635,-0.7991403542119708,9,1,2019
B,Mandalay,1,1,Sports and travel,-0.4169771722848055,0.16769516767913598,-0.17007384171388842,-0.1700738417138885,1,267.78,4.761904762,13.389,-1.0902237497871041,2,1,2019
C,Naypyitaw,1,1,Electronic accessories,0.007472043263391414,1.5366353119986127,1.0728585500035377,1.0728585500035375,0,558.7,4.761904762,27.935,-0.6827069959819174,15,1,2019
C,Naypyitaw,0,0,Sports and travel,-0.998895536305955,0.16769516767913598,-0.5651017838910959,-0.5651017838910959,2,175.32,4.761904762,8.766,-1.1484404289021306,1,1,2019
A,Yangon,1,1,Fashion accessories,-0.14093413263557786,-0.8590099405604715,-0.6484139715663668,-0.6484139715663668,0,155.82,4.761904762,7.791,0.5398432654336426,15,2,2019
B,Mandalay,1,1,Electronic accessories,0.17475941202482498,-1.54348001272021,-1.0565155185787707,-1.0565155185787707,0,60.3,4.761904762,3.015,-0.566273637751864,28,2,2019
A,Yangon,0,0,Sports and travel,-0.6118310826254371,-1.2012449766403408,-0.9768776120009732,-0.9768776120009733,1,78.94,4.761904762,3.947,-1.1484404289021306,2,3,2019
C,Naypyitaw,0,0,Food and beverages,-1.54078577145868,-1.2012449766403408,-1.187080670135503,-1.187080670135503,1,29.74,4.761904762,1.487,1.122010056583909,13,2,2019
A,Yangon,1,1,Fashion accessories,-1.2972183835328905,-1.54348001272021,-1.2230544455316967,-1.2230544455316967,0,21.32,4.761904762,1.066,-0.6244903168668905,26,1,2019
A,Yangon,0,1,Electronic accessories,1.4390440860954337,-0.8590099405604715,-0.1121398281304692,-0.11213982813046935,1,281.34,4.761904762,14.067,-0.6244903168668905,30,1,2019
A,Yangon,0,1,Electronic accessories,0.6641599310198996,-1.54348001272021,-1.0011449569238213,-1.0011449569238213,2,73.26,4.761904762,3.663,1.5877434895041216,27,1,2019
C,Naypyitaw,1,0,Sports and travel,-1.2571902546644662,-1.54348001272021,-1.2185256804580666,-1.2185256804580666,1,22.38,4.761904762,1.119,0.9473600192388287,30,1,2019
C,Naypyitaw,0,0,Food and beverages,0.6498102244444263,1.1944002759187435,1.4882232108132731,1.488223210813273,0,655.92,4.761904762,32.796,-1.7306072200523972,8,1,2019
A,Yangon,1,0,Fashion accessories,1.6399399781520534,0.16769516767913598,1.2262384237236519,1.2262384237236519,0,594.6,4.761904762,29.73,-1.6141738618223438,19,1,2019
A,Yangon,1,1,Fashion accessories,0.6958803350288391,-1.54348001272021,-0.9975561242239636,-0.9975561242239636,0,74.1,4.761904762,3.705,1.2966600939289885,25,1,2019
A,Yangon,1,0,Fashion accessories,1.616527299002598,-1.2012449766403408,-0.47264661767094907,-0.4726466176709492,2,196.96,4.761904762,9.848,1.2966600939289885,19,2,2019
C,Naypyitaw,1,1,Health and beauty,-0.09373115047941714,0.5099302037590051,0.276607656821987,0.27660765682198707,2,372.33,4.761904762,18.6165,-1.1484404289021306,14,1,2019
B,Mandalay,1,0,Electronic accessories,-0.10883610476938851,1.5366353119986127,0.9412680176754176,0.9412680176754172,2,527.9,4.761904762,26.395,1.7623935268492021,25,2,2019
A,Yangon,0,0,Health and beauty,1.5209884631185286,-0.1745398684007332,0.7355510004157102,0.7355510004157101,2,479.75,4.761904762,23.9875,1.0637933774688826,23,1,2019
B,Mandalay,1,0,Fashion accessories,-0.7236077443712257,1.1944002759187435,0.08973201123653342,0.08973201123653322,0,328.59,4.761904762,16.4295,-1.6141738618223438,16,2,2019
B,Mandalay,1,1,Food and beverages,-1.3047708606778763,0.8521652398388743,-0.5922743743328766,-0.5922743743328767,0,168.96,4.761904762,8.448,-0.39162360040678423,1,1,2019
A,Yangon,0,0,Home and lifestyle,-1.03325930731564,-0.5167749044806024,-0.8303336100901121,-0.8303336100901122,0,113.24,4.761904762,5.662,0.7144933027787219,7,3,2019
B,Mandalay,1,1,Health and beauty,0.07242334671026877,0.16769516767913598,0.16214952821580736,0.16214952821580722,0,345.54,4.761904762,17.277,-1.0902237497871041,15,2,2019
A,Yangon,0,0,Food and beverages,-0.3036900151100198,1.1944002759187435,0.5173157929053082,0.5173157929053082,0,428.67,4.761904762,21.4335,-1.1484404289021306,23,1,2019
C,Naypyitaw,0,0,Home and lifestyle,1.15544856930122,-1.54348001272021,-0.9455607742748331,-0.945560774274833,2,86.27,4.761904762,4.3135,0.015893153398402464,20,2,2019
A,Yangon,0,1,Sports and travel,-1.6204644053382793,-1.2012449766403408,-1.2051102820324078,-1.2051102820324078,2,25.52,4.761904762,1.276,0.4816265863186156,8,1,2019
B,Mandalay,1,0,Home and lifestyle,-1.6763527362111734,1.1944002759187435,-0.8804063710928904,-0.8804063710928903,1,101.52,4.761904762,5.076,-1.5559571827073173,17,3,2019
B,Mandalay,1,0,Home and lifestyle,-0.17378740821626562,0.5099302037590051,0.2132049457911657,0.21320494579116558,0,357.49,4.761904762,17.8745,0.015893153398402464,12,1,2019
A,Yangon,0,0,Electronic accessories,0.9031958326586973,-0.8590099405604715,-0.2940167424554068,-0.2940167424554069,0,238.77,4.761904762,11.9385,-0.21697356306170434,8,1,2019
C,Naypyitaw,0,1,Health and beauty,-0.8255661858285327,-0.8590099405604715,-0.8807908888821608,-0.880790888882161,2,101.43,4.761904762,5.0715,0.19054319074348233,26,1,2019
B,Mandalay,0,1,Sports and travel,1.3163163324894158,0.8521652398388743,1.7801149370683764,1.7801149370683758,1,724.24,4.761904762,36.212,-0.2751902421767308,15,3,2019
C,Naypyitaw,0,0,Health and beauty,0.2699206240516451,-1.2012449766403408,-0.7773556035684014,-0.7773556035684015,2,125.64,4.761904762,6.282,-1.206657108017157,17,1,2019
C,Naypyitaw,0,1,Food and beverages,-1.1843088502153543,-0.8590099405604715,-1.0025548554844799,-1.0025548554844799,1,72.93,4.761904762,3.6465,-1.5559571827073173,8,1,2019
A,Yangon,1,1,Sports and travel,0.3367600467847688,-0.5167749044806024,-0.21032003699086543,-0.21032003699086535,2,258.36,4.761904762,12.918,1.3548767730440159,6,1,2019
A,Yangon,0,1,Food and beverages,-1.1650500334956406,0.5099302037590051,-0.5718522073027333,-0.5718522073027333,1,173.74,4.761904762,8.687,0.07410983251342891,16,2,2019
C,Naypyitaw,1,1,Fashion accessories,0.03126234627009651,-1.54348001272021,-1.0727507141257464,-1.0727507141257466,2,56.5,4.761904762,2.825,1.5295268103890953,13,3,2019
B,Mandalay,0,0,Electronic accessories,-1.2930645211031484,1.5366353119986127,-0.3985628569381698,-0.3985628569381699,0,214.3,4.761904762,10.715,-0.44984027952181066,28,1,2019
A,Yangon,0,1,Sports and travel,1.2608056254737707,0.16769516767913598,0.9688678501052765,0.9688678501052763,0,534.36,4.761904762,26.718,1.7041768477341757,18,1,2019
A,Yangon,0,1,Home and lifestyle,-1.2228264836547813,-0.5167749044806024,-0.9161238012962373,-0.9161238012962374,1,93.16,4.761904762,4.658,-0.6244903168668905,19,3,2019
C,Naypyitaw,1,1,Home and lifestyle,0.362060845220471,0.8521652398388743,0.9164025339692597,0.9164025339692595,2,522.08,4.761904762,26.104,-0.39162360040678423,15,3,2019
C,Naypyitaw,0,1,Fashion accessories,-0.125451554488357,-1.54348001272021,-1.0904812566309965,-1.0904812566309965,0,52.35,4.761904762,2.6175,-1.7306072200523972,12,2,2019
B,Mandalay,0,1,Electronic accessories,-0.601257614622457,-1.54348001272021,-1.1443137471288638,-1.1443137471288638,0,39.75,4.761904762,1.9875,-0.5080569586368376,25,2,2019
A,Yangon,1,0,Electronic accessories,1.297057515769702,0.8521652398388743,1.762683463954781,1.7626834639547806,1,720.16,4.761904762,36.008,-1.439523824477264,21,3,2019
B,Mandalay,0,0,Electronic accessories,-1.645387579916732,0.8521652398388743,-0.9005721929301868,-0.9005721929301868,2,96.8,4.761904762,4.84,0.9473600192388287,19,1,2019
B,Mandalay,0,0,Food and beverages,-0.8482236172634898,1.5366353119986127,0.10472820501808214,0.10472820501808194,2,332.1,4.761904762,16.605,-0.566273637751864,8,1,2019
C,Naypyitaw,0,0,Fashion accessories,-1.7178913605085948,0.8521652398388743,-0.9661965622990154,-0.9661965622990155,1,81.44,4.761904762,4.072,1.4713101312740688,30,3,2019
B,Mandalay,0,1,Sports and travel,-0.8942937278479027,1.5366353119986127,0.05260468247252793,0.05260468247252784,1,319.9,4.761904762,15.995,1.7041768477341757,20,2,2019
A,Yangon,0,0,Home and lifestyle,-0.8025311305363262,0.16769516767913598,-0.4318022836106624,-0.43180228361066253,2,206.52,4.761904762,10.326,0.3069765489735357,30,3,2019
A,Yangon,0,0,Food and beverages,1.0448047791271795,-1.2012449766403408,-0.6020154916610622,-0.602015491661062,0,166.68,4.761904762,8.334,0.3651932280885622,19,3,2019
A,Yangon,1,1,Sports and travel,-0.38110290584612355,0.5099302037590051,0.04901584977267013,0.049015849772670005,0,319.06,4.761904762,15.953,-1.1484404289021306,13,1,2019
A,Yangon,0,1,Food and beverages,1.2170012580328537,-1.54348001272021,-0.9385967298691565,-0.9385967298691564,2,87.9,4.761904762,4.395,-0.1587568839466774,5,2,2019
A,Yangon,0,0,Electronic accessories,0.6720900320221342,1.5366353119986127,1.8248044490213675,1.8248044490213668,2,734.7,4.761904762,36.735,1.4713101312740688,23,3,2019
C,Naypyitaw,1,0,Fashion accessories,-1.6419889652014885,0.8521652398388743,-0.8974960506160229,-0.8974960506160228,2,97.52,4.761904762,4.876,-0.10054020483165095,13,3,2019
A,Yangon,0,1,Sports and travel,0.8023702627731379,1.5366353119986127,1.9722029349083854,1.9722029349083847,2,769.2,4.761904762,38.46,-0.7991403542119708,17,3,2019
C,Naypyitaw,1,0,Health and beauty,1.0568887425591562,-0.1745398684007332,0.47301079874158725,0.4730107987415871,0,418.3,4.761904762,20.915,0.13232651162845588,21,2,2019
B,Mandalay,1,0,Electronic accessories,0.08450731014224566,0.8521652398388743,0.6651842449792122,0.6651842449792121,0,463.28,4.761904762,23.164,0.6562766236636954,7,2,2019
C,Naypyitaw,0,0,Fashion accessories,1.3903306085102756,-0.1745398684007332,0.661638136478162,0.661638136478162,1,462.45,4.761904762,23.1225,0.9473600192388287,2,3,2019
B,Mandalay,1,1,Electronic accessories,-1.030615940314895,-0.1745398684007332,-0.7078860563068679,-0.7078860563068679,0,141.9,4.761904762,7.095,1.4130934521590424,6,3,2019
B,Mandalay,0,1,Electronic accessories,-0.19720008736572123,0.16769516767913598,-0.02088093947694173,-0.020880939476941873,1,302.7,4.761904762,15.135,1.122010056583909,6,2,2019
B,Mandalay,1,1,Health and beauty,1.6422057212955492,0.8521652398388743,2.075082805637643,2.0750828056376425,1,793.28,4.761904762,39.664,-1.6141738618223438,28,1,2019
C,Naypyitaw,1,1,Fashion accessories,0.19137486174379373,0.5099302037590051,0.5024050475213752,0.5024050475213752,2,425.18,4.761904762,21.259,-1.1484404289021306,18,1,2019
C,Naypyitaw,0,0,Food and beverages,-0.3172844739709941,0.16769516767913598,-0.10239871080228377,-0.10239871080228381,0,283.62,4.761904762,14.181,1.0637933774688826,5,2,2019
C,Naypyitaw,0,1,Health and beauty,1.1301477708655177,0.5099302037590051,1.2458915551752543,1.2458915551752539,0,599.2,4.761904762,29.96,-0.9737903915570507,2,3,2019
A,Yangon,0,1,Food and beverages,-0.7791184513868706,1.1944002759187435,0.03320789621377268,0.033207896213772486,2,315.36,4.761904762,15.768,-1.3813071453622374,9,2,2019
C,Naypyitaw,0,0,Electronic accessories,-0.40904707128257045,1.1944002759187435,0.41003532969884415,0.41003532969884393,1,403.56,4.761904762,20.178,0.3069765489735357,14,1,2019
B,Mandalay,1,1,Home and lifestyle,-0.3663755754134014,-0.5167749044806024,-0.5285298697115923,-0.5285298697115923,2,183.88,4.761904762,9.194,-1.0902237497871041,9,2,2019
A,Yangon,0,0,Health and beauty,-1.0551614910360985,-0.1745398684007332,-0.721771420919413,-0.721771420919413,1,138.65,4.761904762,6.9325,-1.6141738618223438,26,3,2019
A,Yangon,1,1,Food and beverages,-1.6669121397799411,0.5099302037590051,-0.9693154288119871,-0.9693154288119872,0,80.71,4.761904762,4.0355,0.6562766236636954,28,1,2019
C,Naypyitaw,1,0,Health and beauty,0.09998988828946652,-1.2012449766403408,-0.8158073824954496,-0.8158073824954497,2,116.64,4.761904762,5.832,-0.566273637751864,14,2,2019
C,Naypyitaw,0,0,Home and lifestyle,0.8575033459315334,-0.5167749044806024,0.02534664363313169,0.025346643633131705,0,313.52,4.761904762,15.676,0.5398432654336426,24,3,2019
C,Naypyitaw,1,1,Health and beauty,1.0927630089978386,1.5366353119986127,2.3007520237406074,2.300752023740607,1,846.1,4.761904762,42.305,1.0637933774688826,9,2,2019
B,Mandalay,1,0,Health and beauty,1.027434081693712,-0.1745398684007332,0.456348361206533,0.45634836120653305,1,414.4,4.761904762,20.72,-0.21697356306170434,24,3,2019
A,Yangon,0,0,Food and beverages,0.901307713372451,-1.2012449766403408,-0.6344858827550138,-0.6344858827550139,2,159.08,4.761904762,7.954,-0.44984027952181066,27,3,2019
B,Mandalay,1,0,Home and lifestyle,-0.25157792280961855,1.5366353119986127,0.7797705461818154,0.7797705461818154,1,490.1,4.761904762,24.505,-1.6141738618223438,27,1,2019
B,Mandalay,0,0,Food and beverages,-1.0015389033067,-0.8590099405604715,-0.9405193188155089,-0.940519318815509,1,87.45,4.761904762,4.3725,0.19054319074348233,27,3,2019
C,Naypyitaw,1,0,Electronic accessories,0.017290263551873037,-0.5167749044806024,-0.35489872575656617,-0.3548987257565663,2,224.52,4.761904762,11.226,0.9473600192388287,19,1,2019
A,Yangon,1,0,Home and lifestyle,1.4141209115169808,0.8521652398388743,1.8686394769982022,1.868639476998202,0,744.96,4.761904762,37.248,-0.10054020483165095,7,2,2019
A,Yangon,0,1,Fashion accessories,-0.16359156407053477,0.8521652398388743,0.44062585604525134,0.440625856045251,2,410.72,4.761904762,20.536,0.3651932280885622,31,1,2019
A,Yangon,0,0,Food and beverages,1.6588211710145175,-0.8590099405604715,-0.037543377011995935,-0.03754337701199593,0,298.8,4.761904762,14.94,-0.6827069959819174,25,2,2019
C,Naypyitaw,1,0,Electronic accessories,-0.7621253778106527,0.16769516767913598,-0.4043733479760348,-0.4043733479760349,0,212.94,4.761904762,10.647,-1.6723905409373707,2,2,2019
C,Naypyitaw,0,1,Sports and travel,-0.4841942188751784,-1.54348001272021,-1.1310692454984361,-1.1310692454984361,1,42.85,4.761904762,2.1425,1.3548767730440159,14,3,2019
A,Yangon,1,0,Fashion accessories,1.47265260939062,-0.5167749044806024,0.30373752306496005,0.30373752306495977,0,378.68,4.761904762,18.934,-0.10054020483165095,11,3,2019
B,Mandalay,1,1,Home and lifestyle,0.5021592962599557,-0.8590099405604715,-0.4301360398571571,-0.43013603985715704,2,206.91,4.761904762,10.3455,1.0055766983538552,22,2,2019
B,Mandalay,0,0,Electronic accessories,-1.1106721980517433,-0.8590099405604715,-0.9775611991818985,-0.9775611991818987,2,78.78,4.761904762,3.939,-0.39162360040678423,2,3,2019
C,Naypyitaw,0,0,Home and lifestyle,-0.7507966620931742,1.1944002759187435,0.06204673040905864,0.062046730409058705,1,322.11,4.761904762,16.1055,-1.0902237497871041,10,3,2019
B,Mandalay,1,0,Home and lifestyle,-1.484142192871287,0.16769516767913598,-0.8945053566994747,-0.8945053566994747,0,98.22,4.761904762,4.911,0.015893153398402464,8,2,2019
C,Naypyitaw,0,0,Home and lifestyle,-1.621597276910027,-1.2012449766403408,-1.2053666272252548,-1.2053666272252548,1,25.46,4.761904762,1.273,-1.0320070706720772,22,2,2019
